Date,Open,High,Low,Close,Volume,BTC-USD,"SMA(Close, 30)","SMA(Close, 50)","EMA(Close, 5)","EMA(Close, 20)",Strategy 1_signal,Strategy 2_signal,position,returns,gross_strategy_returns,trades,transaction_costs,strategy_returns,cumulative_returns,cumulative_market_returns,strategy_drawdown,market_drawdown
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,18341465837,9162.91796875,9543.448111979167,9444.36927734375,9385.580982065214,9450.421138706206,0,0,0.0,-0.010998117562784016,-0.0,0.0,0.0,-0.0,1.1295919208660579,1.2725966853151662,0.1862863124024885,0.1126409605556341
2020-06-27,9167.82421875,9207.810546875,8998.216796875,9045.390625,17273093144,9045.390625,9542.844791666666,9428.597265625,9311.35997762681,9423.039884424663,0,0,0.0,-0.012826410118569775,-0.0,0.0,0.0,-0.0,1.1295919208660579,1.2562738383137815,0.1862863124024885,0.12402259151796768
2020-06-28,9048.4609375,9197.546875,8975.525390625,9143.58203125,14560870760,9143.58203125,9526.832779947918,9412.6517578125,9222.703526751207,9387.07328828898,0,0,0.0,0.010855408054862181,0.0,0.0,0.0,0.0,1.1295919208660579,1.2699112034573254,0.1862863124024885,0.11451349930205457
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,16460547078,9190.8544921875,9516.981380208334,9403.64546875,9196.329694917473,9363.883644761458,0,0,0.0,0.005170015512075743,0.0,0.0,0.0,0.0,1.1295919208660579,1.2764766640781586,0.1862863124024885,0.10993552035771248
2020-06-30,9185.5810546875,9217.8359375,9084.837890625,9137.9931640625,15735797744,9137.9931640625,9499.996061197917,9412.3339453125,9194.504627340815,9347.404677849652,0,0,0.0,-0.005751513982724221,-0.0,0.0,0.0,-0.0,1.1295919208660579,1.269134990696092,0.1862863124024885,0.11505473865790128
2020-07-01,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,15971550355,9228.3251953125,9489.227213541666,9423.057890625,9175.66747291471,9327.460724155639,0,-1,-1.0,0.00988532488788163,0.0,1.0,0.002,-0.002,1.1273327370243258,1.2816808024057016,0.18791373977768344,0.1063067672415432
2020-07-02,9231.1396484375,9274.962890625,9036.623046875,9123.41015625,16338916796,9123.41015625,9457.9291015625,9431.53484375,9193.220047047307,9318.019245218198,0,-1,-1.0,-0.011368806022981404,0.011368806022981404,0.0,0.0,0.011368806022981404,1.140149164234912,1.267109621979772,0.17868128861128763,0.11646699224882529
2020-07-03,9124.8427734375,9202.3447265625,9058.794921875,9087.3037109375,13078970999,9087.3037109375,9444.382649739584,9428.60330078125,9169.950083448206,9299.485046268846,0,-1,-1.0,-0.00395756024273064,0.00395756024273064,0.0,0.0,0.00395756024273064,1.1446613732380706,1.2620949593166433,0.17543087033248483,0.11996362735344168
2020-07-04,9084.2333984375,9183.2958984375,9053.6298828125,9132.48828125,12290528515,9132.48828125,9425.402180989584,9415.67494140625,9142.401292611305,9279.277300046813,0,-1,-1.0,0.004972274697731871,-0.004972274697731871,0.0,0.0,-0.004972274697731871,1.138969802454448,1.2683704421489883,0.17953085455246143,0.11558784476464745
2020-07-05,9126.0908203125,9162.18359375,8977.015625,9073.9423828125,12903406143,9073.9423828125,9403.13056640625,9411.76076171875,9139.09695549087,9265.297393494737,0,-1,-1.0,-0.00641072801130238,0.00641072801130238,0.0,0.0,0.00641072801130238,1.1462714280710702,1.2602392642267959,0.17427105001933163,0.12125757054175101
2020-07-06,9072.849609375,9375.474609375,9058.6640625,9375.474609375,17889263252,9375.474609375,9383.410872395832,9405.6993359375,9117.378764598081,9247.073106763095,0,-1,-1.0,0.0332305643833104,-0.0332305643833104,0.0,0.0,-0.0332305643833104,1.1081801815798054,1.30211772623506,0.20171048905482747,0.09205646366329212
2020-07-07,9349.1611328125,9360.6171875,9201.8154296875,9252.27734375,13839652595,9252.27734375,9374.137369791666,9399.79404296875,9203.410712857054,9259.301821297562,0,-1,-1.0,-0.01314037643510968,0.01314037643510968,0.0,0.0,0.01314037643510968,1.122742086323692,1.2850074091495023,0.1912206643768084,0.10398718351258118
2020-07-08,9253.0205078125,9450.3359375,9249.5,9428.3330078125,19702359883,9428.3330078125,9357.251529947916,9390.3080859375,9219.69958982137,9258.63282343589,1,0,1.0,0.019028359994139876,-0.019028359994139876,2.0,0.004,-0.023028359994139876,1.0968871773792583,1.309458992725936,0.2098455260733606,0.08693752908109542
2020-07-09,9427.994140625,9431.37890625,9234.9990234375,9277.9677734375,18000702524,9277.9677734375,9345.81298828125,9384.293984375,9289.24406248508,9274.79474575747,0,0,0.0,-0.015948231171979632,-0.015948231171979632,1.0,0.002,-0.017948231171979634,1.0771999927500753,1.2885754379997152,0.22402740123296982,0.10149926044176893
2020-07-10,9273.357421875,9287.4716796875,9118.001953125,9278.8076171875,16860035605,9278.8076171875,9328.555240885416,9379.3937109375,9285.485299469221,9275.096938869854,0,0,0.0,9.052022711308894e-05,0.0,0.0,0.0,0.0,1.0771999927500753,1.2886920801410153,0.22402740123296982,0.10141792795076288
2020-07-11,9277.51171875,9293.5322265625,9199.4853515625,9240.3466796875,13249910444,9240.3466796875,9308.845670572917,9383.33462890625,9283.259405375315,9275.450336804868,0,0,0.0,-0.004145030168397623,-0.0,0.0,0.0,-0.0,1.0771999927500753,1.2833504125910558,0.22402740123296982,0.10514257774818814
2020-07-12,9241.0546875,9319.4189453125,9197.4501953125,9276.5,14452361907,9276.5,9306.131184895834,9384.49001953125,9268.955163479377,9272.10713136512,0,-1,-1.0,0.003912550206798482,0.0,1.0,0.002,-0.002,1.0750455927645752,1.2883715855132338,0.2255793464305038,0.10164140315570169
2020-07-13,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,17519821266,9243.6142578125,9299.3197265625,9385.83427734375,9271.470108986252,9272.525499806537,0,-1,-1.0,-0.003545059255915528,0.003545059255915528,0.0,0.0,0.003545059255915528,1.0788566930937367,1.2838042318989515,0.22283397932459492,0.10482613761457582
2020-07-14,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,18085038362,9243.2138671875,9291.597623697917,9394.89919921875,9262.18482526167,9269.772048188057,0,-1,-1.0,-4.331537576462985e-05,4.331537576462985e-05,0.0,0.0,4.331537576462985e-05,1.0789034241767943,1.2837486234362385,0.22280031608637785,0.10486491240679985
2020-07-15,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,15844731575,9192.8369140625,9286.81181640625,9401.62478515625,9255.86117257028,9267.242697616575,0,-1,-1.0,-0.005450155524782674,0.005450155524782674,0.0,0.0,0.005450155524782674,1.0847836156347783,1.2767519937837855,0.21856445693523674,0.10974353784987267
2020-07-16,9191.98046875,9214.3125,9088.947265625,9132.2275390625,15713967523,9132.2275390625,9278.21630859375,9408.78046875,9234.85308640102,9260.156432516187,0,-1,-1.0,-0.006593108913667822,0.006593108913667822,0.0,0.0,0.006593108913667822,1.091935712160421,1.2683342288330264,0.2134123672907995,0.11561309566592504
2020-07-17,9131.8125,9182.25390625,9089.2021484375,9151.392578125,13944570749,9151.392578125,9264.68974609375,9407.80466796875,9200.644570621515,9247.972728377741,0,-1,-1.0,0.002098616025556055,-0.002098616025556055,0.0,0.0,-0.002098616025556055,1.0896441583760041,1.2709959753714166,0.21506311270230716,0.11375710713569764
2020-07-18,9151.18359375,9230.9833984375,9100.82421875,9159.0400390625,12252601475,9159.0400390625,9253.727669270833,9400.3175,9184.227239789343,9238.77461882986,0,-1,-1.0,0.0008356608977502233,-0.0008356608977502233,0.0,0.0,-0.0008356608977502233,1.0887335853603874,1.2720580970092323,0.21571905376622358,0.11301650860422197
2020-07-19,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,12939002784,9185.8173828125,9245.3009765625,9394.7158203125,9175.83150621373,9231.180849328206,0,-1,-1.0,0.002923597193133398,-0.002923597193133398,0.0,0.0,-0.002923597193133398,1.0855505669061578,1.2757770824911512,0.21801197533926064,0.11042332615842165
2020-07-20,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,13755604146,9164.2314453125,9241.894270833332,9384.42388671875,9179.160131746654,9226.860519183852,0,-1,-1.0,-0.0023499201650132306,0.0023499201650132306,0.0,0.0,0.0023499201650132306,1.0881015240734722,1.2727791081989435,0.21617436591131145,0.11251376032260729
2020-07-21,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956,9374.8876953125,9236.290625,9378.48734375,9174.18390293527,9220.895845481818,0,-1,-1.0,0.02298678850016933,-0.02298678850016933,0.0,0.0,-0.02298678850016933,1.0630895644728833,1.3020362123665468,0.23419199998311924,0.09211330183433253
2020-07-22,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,16532254884,9525.36328125,9238.665885416667,9362.6397265625,9241.085167061014,9235.561735941883,1,0,1.0,0.016050921443329758,-0.016050921443329758,2.0,0.004,-0.020050921443329758,1.0417736391284138,1.3229350933276127,0.2495471560321313,0.07754088376263146
2020-07-23,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,18146399002,9581.072265625,9234.554069010417,9362.55091796875,9335.844538457342,9263.161883114084,1,0,1.0,0.00584848921034431,0.00584848921034431,0.0,0.0,0.00584848921034431,1.0478664410164775,1.3306722649469251,0.24515814067131292,0.07214589157433338
2020-07-24,9585.5146484375,9623.3369140625,9481.4541015625,9536.892578125,16552768325,9536.892578125,9232.934537760417,9361.0380078125,9417.587114179896,9293.439062400837,1,0,1.0,-0.004611142289210002,-0.004611142289210002,0.0,0.0,-0.004611142289210002,1.0430345797568625,1.3245363457929495,0.24863882389052927,0.07642435889191224
2020-07-25,9539.4853515625,9704.556640625,9530.2119140625,9677.11328125,16610070933,9677.11328125,9240.377278645834,9355.763125,9457.355602161599,9316.625111517424,1,0,1.0,0.014702976045533722,0.014702976045533722,0.0,0.0,0.014702976045533722,1.058370292197691,1.344010971956582,0.2375915785166478,0.06284504836446159
2020-07-26,9680.234375,10023.8076171875,9652.84765625,9905.1669921875,20507998997,9905.1669921875,9254.12060546875,9355.9947265625,9530.608161857734,9350.95731815862,1,0,1.0,0.023566295475673238,0.023566295475673238,0.0,0.0,0.023566295475673238,1.0833121592262964,1.3756843316442575,0.21962443638282947,0.04075977786772822
2020-07-27,9905.2177734375,11298.2216796875,9903.9697265625,10990.873046875,35359749590,10990.873046875,9278.862239583334,9361.02447265625,9655.46110530099,9403.739191875657,1,0,1.0,0.1096100707382146,0.1096100707382146,0.0,0.0,0.1096100707382146,1.2020540816306589,1.526473188549238,0.13408741565237725,0.0
2020-07-28,11017.4638671875,11204.3271484375,10632.6318359375,10912.8232421875,28766551142,10912.8232421875,9343.711653645832,9385.6648828125,10100.598419158994,9554.89479711369,1,0,1.0,-0.007101328925793737,-0.007101328925793737,0.0,0.0,-0.007101328925793737,1.1935179002104066,1.5156332003409447,0.1402365457348138,0.007101328925793737
2020-07-29,10912.953125,11304.3974609375,10856.1416015625,11100.4677734375,24617249715,11100.4677734375,9402.686360677084,9408.4915625,10371.340026835163,9684.221315692148,1,0,1.0,0.017194865809297744,0.017194865809297744,0.0,0.0,0.017194865809297744,1.2140402803455193,1.5416943098369238,0.12545302851098572,0.0
2020-07-30,11099.8330078125,11169.3564453125,10895.455078125,11111.2138671875,22857247901,11111.2138671875,9466.34013671875,9434.5869140625,10614.382609035943,9819.101930715515,1,0,1.0,0.0009680757576464583,0.0009680757576464583,0.0,0.0,0.0009680757576464583,1.2152155633097281,1.5431867867239784,0.12460640078896401,0.0
2020-07-31,11110.2109375,11415.8642578125,10987.0537109375,11323.466796875,23160469766,11323.466796875,9532.11416015625,9459.409296875,10779.993028419796,9942.160210379514,1,0,1.0,0.0191025870102548,0.0191025870102548,0.0,0.0,0.0191025870102548,1.238429324344068,1.5726656465904487,0.10788411839181511,0.0
2020-08-01,11322.5703125,11794.775390625,11239.6826171875,11759.5927734375,26075670303,11759.5927734375,9601.952213541666,9499.4430078125,10961.150951238198,10073.71321861718,1,0,1.0,0.03851523428168302,0.03851523428168302,0.0,0.0,0.03851523428168302,1.2861277199124863,1.6332372324156343,0.07352406620526553,0.0
2020-08-02,11758.7646484375,12034.14453125,11018.1298828125,11053.6142578125,27410067336,11053.6142578125,9689.824967447918,9545.01798828125,11227.298225304632,10234.273176219116,1,0,1.0,-0.060034265575901635,-0.060034265575901635,0.0,0.0,-0.060034265575901635,1.2089159868107313,1.5351870346563437,0.12914436846438004,0.060034265575901635
2020-08-03,11043.7685546875,11453.0791015625,11012.4150390625,11246.3486328125,20271713443,11246.3486328125,9755.36865234375,9576.5847265625,11169.403569473921,10312.305660180391,1,0,1.0,0.017436321777176023,0.017436321777176023,0.0,0.0,0.017436321777176023,1.2299950349583355,1.5619550497807604,0.1139598494514592,0.04364472057096336
2020-08-04,11246.203125,11385.3818359375,11094.1455078125,11205.892578125,21250197042,11205.892578125,9825.8306640625,9613.7759375,11195.051923920115,10401.262133764401,1,0,1.0,-0.00359726129861071,-0.00359726129861071,0.0,0.0,-0.00359726129861071,1.2255704214215966,1.5563362893300146,0.11714716739404263,0.047084980405375454
2020-08-05,11203.8232421875,11786.6171875,11158.28515625,11747.0224609375,24411254471,11747.0224609375,9896.895670572916,9648.87974609375,11198.665475321744,10477.893604655888,1,0,1.0,0.04828976175167332,0.04828976175167332,0.0,0.0,0.04828976175167332,1.2847529250819434,1.6314913979472443,0.07451441444571105,0.001068941139559909
2020-08-06,11749.87109375,11902.3359375,11598.7138671875,11779.7734375,23400740340,11779.7734375,9975.947265625,9693.05970703125,11381.451137193664,10598.76301953985,1,0,1.0,0.002788023660583505,0.002788023660583505,0.0,0.0,0.002788023660583505,1.2883348466350757,1.6360400345667596,0.07193413873565668,0.0
2020-08-07,11778.89453125,11898.0380859375,11408.59375,11601.47265625,23132312867,11601.47265625,10060.197135416667,9739.050078125,11514.225237295777,10711.240202202722,1,0,1.0,-0.01513618086086388,-0.01513618086086388,0.0,0.0,-0.01513618086086388,1.2688343773870538,1.6112766367079432,0.08598151146254718,0.01513618086086388
2020-08-08,11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,17572057837,11754.0458984375,10132.635123697917,9782.84271484375,11543.307710280518,10796.02424544532,1,0,1.0,0.013151196120374076,0.013151196120374076,0.0,0.0,0.013151196120374076,1.2855210671283437,1.632466851761466,0.07396107506214333,0.00218404362350455
2020-08-09,11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,17489608833,11675.7392578125,10215.171061197916,9832.16326171875,11613.553772999512,10887.264402873147,1,0,1.0,-0.006662100973708895,-0.006662100973708895,0.0,0.0,-0.006662100973708895,1.2769567959753048,1.6215911927587985,0.08013043988566404,0.008831594278062571
2020-08-10,11662.2568359375,12045.140625,11662.2568359375,11878.111328125,26114112569,11878.111328125,10295.068782552084,9879.03123046875,11634.282267937175,10962.357246200703,1,0,1.0,0.017332698670629254,0.017332698670629254,0.0,0.0,0.017332698670629254,1.299089903335357,1.649697744269833,0.064186617983918,0.0
2020-08-11,11881.6474609375,11932.7109375,11195.708984375,11410.525390625,27039782640,11410.525390625,10382.994270833333,9930.520859375,11715.558621333117,11049.571920669683,1,0,1.0,-0.03936534391564839,-0.03936534391564839,0.0,0.0,-0.03936534391564839,1.2479507825132141,1.5847568252097817,0.1010252336078471,0.03936534391564839
2020-08-12,11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,25064548486,11584.9345703125,10454.128450520833,9965.75701171875,11613.880877763746,11083.94844161781,1,0,1.0,0.015284938573538076,0.015284938573538076,0.0,0.0,0.015284938573538076,1.2670256335667274,1.6089797359371083,0.08728445952438235,0.02468210220578726
2020-08-13,11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,27522199497,11784.1376953125,10532.1724609375,10004.8625390625,11604.23210861333,11131.6614062554,1,0,1.0,0.017195015111304723,0.017195015111304723,0.0,0.0,0.017195015111304723,1.2888121584823178,1.63664616681033,0.07159030201358141,0.007911496214889846
2020-08-14,11772.6591796875,12150.994140625,11685.455078125,11768.87109375,24237958589,11768.87109375,10616.869921875,10054.2730859375,11664.200637513055,11193.80200521322,1,0,1.0,-0.0012955213149429268,-0.0012955213149429268,0.0,0.0,-0.0012955213149429268,1.2871424748600464,1.6345258568162075,0.0727930765663225,0.009196768017853296
2020-08-15,11768.697265625,11963.203125,11768.697265625,11865.6982421875,23354924400,11865.6982421875,10702.737727864584,10104.35423828125,11699.090789592037,11248.570489835769,1,0,1.0,0.008227394765919493,0.008227394765919493,0.0,0.0,0.008227394765919493,1.2977323041207025,1.6479737462953372,0.06516457917753993,0.0010450386929873323
2020-08-16,11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,20583375490,11892.8037109375,10793.85341796875,10158.40984375,11754.626607123859,11307.344561488315,1,0,1.0,0.0022843551383793237,0.0022843551383793237,0.0,0.0,0.0022843551383793237,1.3006967855778615,1.6517383035906013,0.06302908308044519,0.0
2020-08-17,11895.658203125,12359.056640625,11806.6962890625,12254.40234375,28227687027,12254.40234375,10885.2337890625,10215.35810546875,11800.685641728407,11363.10257572157,1,0,1.0,0.03040482644811049,0.03040482644811049,0.0,0.0,0.03040482644811049,1.3402442456049715,1.7019591200489699,0.034540644964579204,0.0
2020-08-18,12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,26043227672,11991.2333984375,10988.412532552084,10277.57451171875,11951.924542402272,11447.988267914754,1,0,1.0,-0.021475461465219614,-0.021475461465219614,0.0,0.0,-0.021475461465219614,1.3114618819544996,1.6654087625509792,0.05527433013987815,0.021475461465219503
2020-08-19,11990.884765625,12028.923828125,11687.3330078125,11758.283203125,24502851117,11758.283203125,11081.926399739583,10333.58208984375,11965.027494414015,11499.72589939311,1,0,1.0,-0.019426708460436926,-0.019426708460436926,0.0,0.0,-0.019426708460436926,1.2859844943167937,1.6330553520534443,0.07362724030334167,0.04048497239671833
2020-08-20,11761.5,11900.4111328125,11710.0634765625,11878.3720703125,20175242945,11878.3720703125,11168.394791666668,10385.987890625,11896.11273065101,11524.350404510433,1,0,1.0,0.01021312934149976,0.01021312934149976,0.0,0.0,0.01021312934149976,1.2991184202884143,1.6497339575857946,0.06416607549011755,0.03068532131469326
2020-08-21,11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,23762425999,11592.4892578125,11251.844270833333,10438.988828125,11890.19917720484,11558.066753634439,1,0,1.0,-0.024067507803910648,-0.024067507803910648,0.0,0.0,-0.024067507803910648,1.2678518775699188,1.6100289726872221,0.08668926577142355,0.05401430990839706
2020-08-22,11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,20224191306,11681.8251953125,11320.748470052084,10488.37041015625,11790.962537407395,11561.345087365684,1,0,1.0,0.007706363621583279,0.007706363621583279,0.0,0.0,0.007706363621583279,1.2776224051567797,1.622436441392034,0.07965096115396286,0.046724200199736776
2020-08-23,11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,18482062658,11664.84765625,11390.773567708333,10540.26083984375,11754.583423375763,11572.819383360618,1,0,1.0,-0.0014533293195752028,-0.0014533293195752028,0.0,0.0,-0.0014533293195752028,1.2757655990560193,1.6200785069426118,0.08098853139636064,0.0481096238692279
2020-08-24,11663.689453125,11807.6318359375,11623.25,11774.595703125,20681511755,11774.595703125,11461.705403645834,10590.90802734375,11724.67150100051,11581.583980778654,1,0,1.0,0.00940844236539995,0.00940844236539995,0.0,0.0,0.00940844236539995,1.2877685661664977,1.6353209222026046,0.07234206496086171,0.03915381812722263
2020-08-25,11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,26301509932,11366.134765625,11531.621484375,10644.92109375,11741.312901708674,11599.966049573544,1,0,1.0,-0.034690018052305094,-0.034690018052305094,0.0,0.0,-0.034690018052305094,1.243095851358991,1.578591609890084,0.10452253547373347,0.07248558952187767
2020-08-26,11366.89453125,11530.052734375,11296.9931640625,11488.36328125,22466660958,11488.36328125,11580.32041015625,10684.734296875,11616.253523014117,11577.696403483205,1,0,1.0,0.010753745063331488,0.010753745063331488,0.0,0.0,0.010753745063331488,1.2564637872337905,1.595567381621956,0.0948927991102596,0.0625113360090298
2020-08-27,11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,23240415076,11323.3974609375,11596.90341796875,10729.456015625,11573.623442426078,11569.188487080042,1,0,1.0,-0.01435938403704018,-0.01435938403704018,0.0,0.0,-0.01435938403704018,1.2384217411842666,1.5726560168322716,0.10788958100252577,0.07597309576564792
2020-08-28,11325.2958984375,11545.615234375,11316.4228515625,11542.5,19807127588,11542.5,11610.589225260417,10767.3573046875,11490.214781929886,11545.779817923609,1,0,1.0,0.01934954061432026,0.01934954061432026,0.0,0.0,0.01934954061432026,1.2623846329629689,1.6030861883023229,0.09062765421767582,0.05809359965344063
2020-08-29,11541.0546875,11585.640625,11466.29296875,11506.865234375,17485597759,11506.865234375,11625.3236328125,10812.64794921875,11507.643187953257,11545.467454311836,1,0,1.0,-0.0030872658111327222,-0.0030872658111327222,0.0,0.0,-0.0030872658111327222,1.2584873160451229,1.5981370351208781,0.09343512837039925,0.061001515080517654
2020-08-30,11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,19760127945,11711.505859375,11638.51201171875,10857.2091015625,11507.38387009384,11541.791052413091,1,0,1.0,0.017784220187846422,0.017784220187846422,0.0,0.0,0.017784220187846422,1.2808685315772812,1.6265586560438199,0.07731257907877165,0.04430215926865533
2020-08-31,11713.306640625,11768.876953125,11598.318359375,11680.8203125,22285928250,11680.8203125,11651.446647135417,10906.63228515625,11575.42453318756,11557.954367361845,1,0,1.0,-0.0026201196706430174,-0.0026201196706430174,0.0,0.0,-0.0026201196706430174,1.2775125027421879,1.6222968777136648,0.0797301305401823,0.04680620198034657
2020-09-01,11679.31640625,12067.0810546875,11601.12890625,11970.478515625,27311555343,11970.478515625,11648.8208984375,10954.71869140625,11610.55645962504,11569.655885946431,1,0,1.0,0.024797762089964426,0.024797762089964426,0.0,0.0,0.024797762089964426,1.3091919538521437,1.6625262097265003,0.05690949725875516,0.023169128951425644
2020-09-02,11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,28037405299,11414.0341796875,11679.383040364582,11009.2559765625,11730.530478291694,11607.829469725342,1,0,1.0,-0.04648471948812871,-0.04648471948812871,0.0,0.0,-0.04648471948812871,1.2483345331212117,1.5852441452257022,0.10074879473060017,0.06857683797946301
2020-09-03,11407.19140625,11443.0224609375,10182.46484375,10245.296875,31927261555,10245.296875,11684.97255859375,11052.6723828125,11625.031712090296,11589.372775436024,0,0,0.0,-0.10239476124641311,-0.10239476124641311,1.0,0.002,-0.10439476124641311,1.1180149475803702,1.4229234494580423,0.1946259096052484,0.16394969027393502
2020-09-04,10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,29965130374,10511.8134765625,11652.952701822916,11073.72158203125,11165.120099726864,11461.36554682307,0,0,0.0,0.02601355576262887,0.0,0.0,0.0,0.0,1.1180149475803702,1.4599387479564714,0.1946259096052484,0.14220104892151286
2020-09-05,10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,44916565292,10169.5673828125,11611.779069010418,11101.31330078125,10947.351225338743,11370.932016322064,0,0,0.0,-0.03255823502891142,-0.0,0.0,0.0,-0.0,1.1180149475803702,1.41240571907269,0.1946259096052484,0.17012946877827984
2020-09-06,10167.216796875,10353.927734375,10056.8857421875,10280.3515625,37071460174,10280.3515625,11558.105533854166,11121.676796875,10688.089944496664,11256.5163369402,0,0,0.0,0.010893696409813414,0.0,0.0,0.0,0.0,1.1180149475803702,1.427792038183752,0.1946259096052484,0.16108911115169988
2020-09-07,10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,33703098409,10369.5634765625,11514.0681640625,11144.10302734375,10552.177150497777,11163.548263183991,0,0,0.0,0.00867790498409815,0.0,0.0,0.0,0.0,1.1180149475803702,1.4401822818281627,0.1946259096052484,0.1538091221681489
2020-09-08,10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,33430927462,10131.5166015625,11467.91875,11167.77794921875,10491.305925852685,11087.930664458136,0,0,0.0,-0.022956306264775628,-0.0,0.0,0.0,-0.0,1.1180149475803702,1.4071210162894119,0.1946259096052484,0.17323453911811626
2020-09-09,10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,24128292755,10242.34765625,11416.444661458334,11187.12365234375,10371.376151089291,10996.843610849028,0,0,0.0,0.010939236349907233,0.0,0.0,0.0,0.0,1.1180149475803702,1.4225138456595234,0.1946259096052484,0.16419035633558932
2020-09-10,10242.330078125,10503.912109375,10238.1357421875,10363.138671875,54406443211,10363.138671875,11361.919205729168,11204.4728515625,10328.366652809527,10924.986853268167,0,-1,-1.0,0.011793293850096198,0.0,1.0,0.002,-0.002,1.1157789176852095,1.4392899694472165,0.19623665778603783,0.15433340760511083
2020-09-11,10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,45201121775,10400.9150390625,11327.006315104167,11221.228359375,10339.957325831352,10871.477502659292,0,-1,-1.0,0.0036452631180188266,-0.0036452631180188266,0.0,0.0,-0.0036452631180188266,1.1117116099487088,1.444536560088977,0.1991665866530259,0.15125073036571302
2020-09-12,10409.861328125,10578.837890625,10292.38671875,10442.1708984375,36750077324,10442.1708984375,11287.538997395834,11237.62521484375,10360.27656357507,10826.662029935787,0,-1,-1.0,0.003966560559340859,-0.003966560559340859,0.0,0.0,-0.003966560559340859,1.107301938523325,1.450266401834752,0.20234314088501026,0.14788411498801224
2020-09-13,10452.3994140625,10577.21484375,10224.330078125,10323.755859375,36506852789,10323.755859375,11242.806770833333,11255.73078125,10387.57467519588,10790.043826935951,0,-1,-1.0,-0.011340078630605377,0.011340078630605377,0.0,0.0,0.011340078630605377,1.119858829574001,1.4338202668026208,0.19329764938240468,0.15754717612643598
2020-09-14,10328.734375,10800.0107421875,10266.0087890625,10680.837890625,35453581940,10680.837890625,11194.636263020833,11268.6636328125,10366.30173658892,10745.635449073003,0,-1,-1.0,0.0345883839286778,-0.0345883839286778,0.0,0.0,-0.0345883839286778,1.0811247224307758,1.483413792675509,0.2212001800017328,0.12840809441249834
2020-09-15,10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,32509451925,10796.951171875,11155.14091796875,11284.17705078125,10471.147121267615,10739.464253030335,0,-1,-1.0,0.010871177190313608,-0.010871177190313608,0.0,0.0,-0.010871177190313608,1.0693716240084024,1.4995402468622396,0.22966665084071824,0.11893286436921358
2020-09-16,10797.76171875,11100.1240234375,10704.884765625,10974.9052734375,30769986455,10974.9052734375,11118.6125,11280.29861328125,10579.748471470077,10744.939197682208,0,-1,-1.0,0.01648188444401355,-0.01648188444401355,0.0,0.0,-0.01648188444401355,1.0517463644737888,1.5242554959301706,0.2423631960849315,0.10441121765232897
2020-09-17,10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,38151810523,10948.990234375,11075.96259765625,11281.54025390625,10711.467405459218,10766.840728706522,0,-1,-1.0,-0.0023612995663134795,0.0023612995663134795,0.0,0.0,0.0023612995663134795,1.0542298527080927,1.5206562720886798,0.2405741886284236,0.10652597105568173
2020-09-18,10951.8203125,11034.908203125,10829.6572265625,10944.5859375,26341903912,10944.5859375,11041.221158854167,11278.510703125,10790.641681764479,10784.188300674949,0,-1,-1.0,-0.00040225598714782596,0.00040225598714782596,0.0,0.0,0.00040225598714782596,1.0546539229781744,1.5200445789988382,0.24026870504900477,0.10688537633318573
2020-09-19,10933.7529296875,11134.0927734375,10909.6181640625,11094.3466796875,22764204008,11094.3466796875,11014.097916666668,11275.17814453125,10841.95643367632,10799.46426608686,0,-1,-1.0,0.013683545731443925,-0.013683545731443925,0.0,0.0,-0.013683545731443925,1.0402225177922557,1.5408441785094023,0.250664522967076,0.09466440153681943
